dimension,size,volume,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,category_Automotive Data,category_Environmental Data,category_Financial Services Data,category_Gaming Data,category_Healthcare and Life Sciences Data,category_Manufacturing Data,category_Media and Entertainment Data,category_Other,category_Public Sector Data,category_Resources Data,"category_Retail, Location and Marketing Data",category_Telecommunications Data,update_frequency_daily,update_frequency_hourly,update_frequency_irregular,update_frequency_minutely,update_frequency_monthly,update_frequency_no-update,update_frequency_on-demand,update_frequency_quarterly,update_frequency_real-time,update_frequency_secondly,update_frequency_weekly,update_frequency_yearly,price_mode_one-off,price_mode_subscription,price_mode_usage-based,price_log,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antarctica,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,"Bolivia, Plurinational State of","Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Bouvet Island,Brazil,British Indian Ocean Territory,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Congo,"Congo, The Democratic Republic of the",Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Côte d'Ivoire,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,French Southern Territories,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Heard Island and McDonald Islands,Holy See (Vatican City State),Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,"Iran, Islamic Republic of",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Democratic People's Republic of","Korea, Republic of",Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,"Micronesia, Federated States of","Moldova, Republic of",Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,"Palestine, State of",Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Réunion,Saint Barthélemy,"Saint Helena, Ascension and Tristan da Cunha",Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia and the South Sandwich Islands,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Sweden,Switzerland,Syrian Arab Republic,"Taiwan, Province of China",Tajikistan,"Tanzania, United Republic of",Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkmenistan,Turks and Caicos Islands,Tuvalu,Türkiye,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Minor Outlying Islands,Uruguay,Uzbekistan,Vanuatu,"Venezuela, Bolivarian Republic of",Viet Nam,"Virgin Islands, British","Virgin Islands, U.S.",Wallis and Futuna,Western Sahara,Yemen,Zambia,Zimbabwe,Åland Islands
0.006661732050333087,0.0,0.0,1.161594197150202,2.650030425601886,-3.72100496462787,-0.7447828835698386,-2.5227332489394656,-1.312603987462955,-1.0806778454463202,-0.2601310663551855,-0.2914214908182352,-0.642282165566864,-0.27546708036104184,0.13652892987197385,-0.05632365733128973,-0.08862596287582411,-0.29997589251147305,-0.10493566502270939,-0.10217682842961649,0.2075054421122413,0.09304473575623963,-0.09786236850081792,-0.011436710991454532,0.04754776699034078,-0.11406518512763539,-0.006261451571459768,-0.08700074825301385,-0.11581333348073783,-0.11227320441546322,0.17870762417323574,-0.346727773707955,-0.12427259412071487,0.1289861531213891,0.09609416712399235,-0.0395732057454459,-0.21470361547182193,-0.030902839104696666,0.13858117290313074,0.1313753279693365,0.13442116897091583,-0.05893868547620259,-0.04147937810816139,0.0690735193967887,-0.017238776986367322,-0.059220675715455695,-0.15406917308715684,-0.2792749327160561,-0.02623841523802811,-0.14767203557137587,0.02926798634148382,0.20423204543795595,-0.0019402408923872806,0.033506233629713854,-0.06222336000254837,0.07475004331981033,0.07386917580603458,0.017640520316309482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.014035318116383365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005921539600296077,0.0,0.0,0.7700771559726312,2.6702671056549816,-3.5401521243181913,-0.19675034435435107,-2.590824470699418,-1.3136779579894273,-0.7340758915872735,-0.33253087950604476,-0.30712209780885297,-0.6289042042964007,-0.3192533207188408,0.17337597815561118,-0.18735885985834486,-0.22894357894046327,-0.22390700855614845,-0.038203509508504714,-0.2365403391002611,0.185989600990972,0.014066265974925924,0.009888621259241595,0.09391566041808805,-0.10110152014591181,0.029044812941911895,0.05741592785360285,-0.14894086754304967,-0.1889482481893222,-0.1514593635642337,0.2646823348276853,-0.25767251653154105,-0.0483558448891678,0.34337313734152786,-0.025350919212639444,0.04415614498653218,-0.2154999929543511,-0.06286695575788982,0.05252723422074422,0.1867758322729954,0.031601844116143266,-0.07766067019471776,-0.07523304215537681,0.012153977836996626,-0.0435398775623645,-0.09758980008101455,-0.17481973064175815,-0.23004920223682065,-0.016422441256343043,-0.15058770149695913,-0.010641165194724635,0.0006519699226938274,-0.00934022584291198,-0.03374418113078029,-0.08991138398141697,0.005142305836775946,0.14533564360236706,-0.01944650092084046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.014035318116383365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0022205773501110288,0.0,0.0,2.0732538198524915,2.7389256264271187,-3.937009784841811,-0.01433229288521469,-1.9568427615218316,-1.1216272335746589,-0.8994650038912693,0.2204568211972816,-0.22151121397898488,-0.3112175591556633,-0.4280563582466095,0.38238080852935485,-0.2597744223015341,-0.7169467079733914,-0.6841157768837542,0.3104878359076517,-0.05409669140600313,0.3254774905411018,-0.05599322474361884,-0.16452811073239512,-0.008620708379977712,-0.39433162701346947,-0.20429066749082747,-0.1468737498513907,0.10008032855424973,0.06146028546386879,-0.056801302187079294,0.01794323473888437,-0.07418193537483778,0.09727784045516102,0.019498426959045353,0.18946974856341242,0.1499871039616722,-0.23111394183972975,0.24375660096465107,0.18152387055129537,0.06629653441979676,0.0033099053969368446,-0.015506082229869395,0.04269217070857393,0.019129131592618382,-0.3646116799278234,-0.10287184714070127,0.05293017790309892,-0.18424193247046133,0.07971174055248585,-0.09078468374837532,0.04350624428747983,-0.007856073853073646,-0.05586991503357134,-0.16519843601186285,0.11115391794941547,-0.17747001537206541,-0.15155838068127647,0.07744568030658759,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.04152845869658206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005181347150259067,0.0,0.0,1.885133494449736,2.7076746619647936,-4.094695620425618,-0.6253067907568056,-2.3118297088821866,-1.0800442678961581,-0.5599188951200588,0.018675856690416544,-0.06582866971750063,-0.2756728043635281,-0.30345921976016904,0.2988716446530238,0.05748876810395794,-0.2703270300673016,-0.5341171814788277,0.16421306823194282,-0.22722572743666447,0.10319702859164583,-0.1413434306059566,-0.11334525794662263,0.03937779272452638,-0.21077486919918953,-0.07761539265559164,-0.08107892172639408,-0.007463836117296143,0.021519428450235432,-0.048487693772904246,-0.05971489256707009,-0.2337004583121704,0.076278527110807,0.014428183405102265,0.08698291843019004,0.07100760552754817,-0.09722323578830595,0.038550031150888536,0.24687519669051639,-0.019475795242816146,0.014865633684924467,0.0018623344511698777,-0.0075428280326312,0.06446421741317451,-0.27734004146777447,-0.056071194158035256,0.10756062765958749,-0.12356210481666859,0.06608234765608509,-0.04568788903276927,0.03630818051409915,0.11718324190326845,-0.01986506585255471,-0.14884289974575002,-0.004584254032613628,-0.1414733093186397,-0.14176915847454147,0.04819581985557578,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.04152845869658206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008882309400444115,0.0,0.0,1.3941570528673777,2.8612601706616796,-3.450943987955138,-0.8099619427539236,-2.78478336413538,-1.4583780728956217,-0.693921233673856,-0.37427145153906116,0.07029788189940991,-0.01005237097341171,-0.40903495776204435,0.12717170398338318,0.15202230562304234,-0.21722942140648827,-0.1699474444433807,0.12492996557103425,-0.11255068742333536,0.2994238578069494,-0.04850355343322026,0.1953135216799847,0.11417748095232949,-0.3341920436566429,0.00569264303110992,-0.057573157617812454,-0.22484669128150678,0.09872022157758557,-0.0921201879974872,-0.16527982090182242,0.021380201927467302,-0.13262787087106975,-0.026386438660769333,-0.22658826175862723,0.055951758073427456,-0.015794777247534083,-0.022552220849244003,0.03826888337177927,0.036759165733657215,-0.23805524577964235,-0.02075411399122837,0.10096223609703042,0.08372943313702617,-0.13202005154893895,-0.21488529826990918,0.047266157957581156,-0.07577751785378684,-0.05749766720044708,0.05727579536010256,-0.10686227218124097,-0.0960935612819406,-0.014541869201495968,0.03778290137208991,-0.09121349917704126,0.06211435948406811,0.09770129463900382,-0.08816611974746903,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.020979790469194463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0022205773501110288,0.0,0.0,1.6481692790668205,2.5562290910709273,-3.979222175421289,-0.5517153233203324,-2.502625972876705,-1.1519672856217382,-0.4703898235071482,-0.11370771643620009,-0.03671478477861518,-0.3253358085787766,-0.1596368004633401,0.37273055510498865,0.2718626778854967,-0.1522405094743219,-0.30154551872530466,0.12751811827682555,0.24779004231791188,0.04016166290267541,-0.2326988484672178,0.47161452866261155,-0.050007934799448234,-0.13921025664524633,-0.1308498171189482,0.04556220725039148,-0.4452714222100455,0.13089944531063008,-0.2687094182896951,0.08291907816635756,-0.21361560171525146,-0.13587637365854005,0.19569455119532958,-0.07951314178636741,-0.015137622841117974,-0.09210711038000356,-0.04127100672428839,-0.01254108303080798,0.13256687101738424,-0.14176516126021677,0.06756203579195683,-0.045781371399248975,-0.024082454049059804,0.06317770715153624,-0.19218139311398147,0.004134660643802936,0.020510300157204252,-0.040253359012381036,0.031158708976272396,-0.31524890483340345,-0.1927793451537971,-0.16438838798883273,-0.11983391117584469,-0.04108169647128477,0.019921920160129395,0.1380589958675549,-0.11502919155038478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.13220542557941903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011843079200592153,0.0,0.0,3.0231017331950003,0.606426931959935,-2.676392862549916,1.0881272501652635,-1.4097153077412348,-0.4574452974159943,-0.19804785601424002,-1.0337863229329625,-0.8738817961518425,-0.9429783734123212,-0.10779027368215685,0.6555856698201087,-0.6058587288883288,-1.1002713858174111,0.04784435850068551,0.448646166609199,0.2587153739374317,0.5354955316613051,-0.8120550022334979,0.10158576066803685,-0.07331219771602797,-0.36146081949846537,-0.3694290648974778,-0.15976555040440477,0.09683354393628296,-0.2646332626299592,-0.004993436369258458,-0.11007697067368258,0.06825401842766728,0.2366371430670027,0.06475476075651057,0.007962828773049052,-0.4287691481218454,0.3161979242105963,0.31235535798219033,-0.5382661650997775,-0.026239598785779604,-0.1934624762418295,0.11928946020700323,-0.2882050219914705,-0.19541524755065662,0.21272913429583729,-0.44266774168703865,0.20099159739284203,-0.111483626555958,0.17523047953001827,0.35044708238926997,0.2956247641691401,-0.26618963424117864,0.05013055860966892,-0.09057011606826687,0.21039648136024797,-0.09715412303507423,0.1656571456219905,0.08769779699453745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3534896643034453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008142116950407105,0.0,0.0,-0.1038428643996305,2.591365317565718,-1.3264129934061746,4.159243722782877,1.128282079882939,-1.0823185665546085,-0.05110499784498482,-0.5499190819388499,0.16384073860657844,-0.5264999383075251,0.1549293918725384,0.16852444590268678,-0.6051628233972443,-0.5634024604124644,-0.044854926362114446,0.22700884354148387,-0.25060860837405546,-0.15245482776769625,-0.10361717526756473,0.09828424842676826,-0.09036473087311478,-0.6705100840867738,0.27851147300846624,0.13261951982958406,0.14225072652635737,-0.7014757382290238,-0.2051727670580729,0.14068772479753325,-0.13406158668378573,0.32089385197978193,0.06537852289183448,-0.11962607508099374,-0.09139687348704832,0.04887194467999136,0.19396460900022497,0.16722646386122822,0.13517755884115748,-0.17622132754078904,0.004971692155060887,0.006507891365328064,0.4221827060106356,0.2860295222339763,-0.04567515766479386,-0.2933951710447523,0.024074554719960676,-0.048808574655982366,-0.01881778109000391,-0.08386025174727388,0.20481834012339475,0.2730691778083298,0.2874760605828009,-0.08130072669984797,-0.3439218511208549,0.08564119241846443,0.13382857162260905,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.014035318116383365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007401924500370096,0.0,0.0,-1.6332734725666864,1.4794742440762096,-1.5007481780290843,1.1973936592085794,0.6537117324003174,-1.1489221851387736,-1.1671564217595627,-0.7304103363043739,-0.16263381606944138,-0.8242598851073611,0.47805180974401235,-0.09391610635550776,-1.1354440693991297,-0.06409964316583226,-0.5291880045405892,0.5901879440917681,0.1617262819098156,-0.22062671955177196,0.13639452634803573,0.13509796469212268,-0.4109748896920725,-0.370413161365203,-0.1770710500855125,0.42566759412513094,0.285459259696374,-0.6314237309744328,-0.2920466179783908,-0.11181872473721764,-0.7269992479498217,-0.021069063247429073,0.633369141037023,0.11141440621194722,-0.23637035269860765,-0.3496649489252262,-0.01920505260217734,0.008188669662418765,0.39639632423512133,-0.24147280321558662,0.28870204632451385,0.17077413004605443,0.3599525917374335,0.31810519517159863,-0.1951258672050104,-0.3188832341082218,-0.6660694169208743,-0.08811254521527148,-0.02324986650591017,-0.14819899044705115,0.01290221353831841,-0.010276257450070811,0.4227855562180471,0.13123581425085937,0.05657140244490349,0.1436633612746782,0.03786488289305747,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.014035318116383365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0044411547002220575,0.0,0.0,4.612014584056282,-2.043136663337756,-0.45246319616681085,-0.28685118533651927,0.06781983729833178,-0.09581058540061209,-0.24218580616787477,0.40806269129020734,0.10071199679059765,-0.5911760175528941,-0.3031824460524236,0.07556661237831329,-0.12567606601590012,-0.7255904930266517,-0.009104788102209528,0.12773302631979686,0.08773979273046818,-0.1632152628902049,0.20596127708630962,-0.04485965856606584,0.09042250839228977,-0.056501160252265106,-0.5297197721600322,0.02108298082836942,0.04190262710023327,0.1875242829542335,-0.20504799291848913,-0.0710586394743565,0.09419203837177902,-0.20323399856514027,-0.2385200617203559,0.002510665213101466,-0.11777567765018002,0.02761740596799826,0.038380385403365455,0.060503825949614946,0.19848645918257907,0.03596058035322452,0.11970565720439423,-0.15236922682947115,-0.29476284744692793,0.05453188732827444,-0.07407135950187599,0.19824386701165375,0.0962294184786143,-0.09303114697564405,0.13216158629726643,0.09001984254750257,0.030698674275359442,-0.03101752493969299,-0.02845204447027766,-0.009658958379047549,0.05736944067720563,0.01512355483646986,-0.008174586451503018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.012640617750833808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
